Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W),Scaled System Output (W),AC Daily Power Production (Wh),Hourly Power Use (W) No ECU,Hourly Energy Capacity Change,Battery Capacity (Wh)
7,29,10,438,347,31,1,0.09,769.397,54.396,589.776,564.914,3671.94,,-575.00,3096.94,22392.19
7,29,11,482,369,31,1.2,0.09,865.465,56.033,657.162,629.912,4094.43,,-575.00,3519.43,22800.00
7,29,12,533,352,31,1.5,0.09,899.307,55.261,685.53,657.275,4272.29,,-575.00,3697.29,22800.00
7,29,13,748,182,31,1.7,0.09,892.489,54.088,688.955,660.579,4293.76,,-575.00,3718.76,22800.00
7,29,14,379,328,31,1.9,0.09,639.208,46.842,507.676,485.723,3157.20,,-575.00,2582.20,22800.00
7,29,15,627,169,30,2.1,0.09,585.054,43.979,476.639,455.787,2962.62,,-575.00,2387.62,22800.00
7,29,16,509,150,29,2.3,0.09,378.124,37.683,312.804,297.757,1935.42,,-575.00,1360.42,22800.00
7,29,17,341,110,28,2.5,0.09,180.162,31.897,137.579,128.74,836.81,,-575.00,261.81,22800.00
7,29,18,118,40,26,2.6,0.09,31.861,26.682,23.689,18.886,122.76,,-575.00,-452.24,22800.00
7,29,19,0,0,25,2.6,0.09,0,25,0,0,0.00,,-575.00,-575.00,22347.76
7,29,20,0,0,25,2.4,0.09,0,25,0,0,0.00,,-575.00,-575.00,21772.76
7,29,21,0,0,24,2.3,0.09,0,24,0,0,0.00,,-575.00,-575.00,21197.76
7,29,22,0,0,24,2.3,0.09,0,24,0,0,0.00,,-575.00,-575.00,20622.76
7,29,23,0,0,24,2.3,0.09,0,24,0,0,0.00,34017.61,-575.00,-575.00,20047.76
7,30,0,0,0,24,2.3,0.09,0,24,0,0,0.00,,-575.00,-575.00,19472.76
7,30,1,0,0,24,2.2,0.09,0,24,0,0,0.00,,-575.00,-575.00,18897.76
7,30,2,0,0,24,2.2,0.09,0,24,0,0,0.00,,-575.00,-575.00,18322.76
7,30,3,0,0,24,2.2,0.09,0,24,0,0,0.00,,-575.00,-575.00,17747.76
7,30,4,0,0,24,2.3,0.09,0,24,0,0,0.00,,-575.00,-575.00,17172.76
7,30,5,70,42,24,2.3,0.09,34.837,24.788,26.168,21.277,138.30,,-575.00,-436.70,16597.76
7,30,6,293,119,25,2.2,0.09,176.192,29.045,137.451,128.617,836.01,,-575.00,261.01,16161.06
7,30,7,220,197,26,2.2,0.09,286.31,32.699,239.528,227.077,1476.00,,-575.00,901.00,16422.07
7,30,8,7,196,26,2.4,0.09,187.756,30.214,154.43,144.994,942.46,,-575.00,367.46,17323.07
7,30,9,99,361,27,2.6,0.09,430.364,36.299,352.175,335.733,2182.26,,-575.00,1607.26,17690.53
7,30,10,346,391,27,2.8,0.09,720.667,42.035,580.485,555.953,3613.69,,-575.00,3038.69,19297.80
7,30,11,397,369,27,3,0.09,781.294,42.746,626.789,600.615,3904.00,,-575.00,3329.00,22336.49
7,30,12,352,416,28,3.2,0.09,776.239,43.129,620.894,594.93,3867.05,,-575.00,3292.05,22800.00
7,30,13,104,419,28,3.4,0.09,507.027,37.559,411.801,393.245,2556.09,,-575.00,1981.09,22800.00
7,30,14,0,24,27,3.6,0.09,22.276,27.407,16.686,12.131,78.85,,-575.00,-496.15,22800.00
7,30,15,0,77,26,3.6,0.09,71.484,27.31,57.183,51.193,332.75,,-575.00,-242.25,22303.85
7,30,16,0,8,25,3.6,0.09,7.401,25.136,5.406,1.251,8.13,,-575.00,-566.87,22061.61
7,30,17,0,99,25,3.6,0.09,90.904,26.674,75.214,68.586,445.81,,-575.00,-129.19,21494.74
7,30,18,0,18,24,3.5,0.09,16.642,24.306,12.062,7.671,49.86,,-575.00,-525.14,21365.55
7,30,19,0,0,24,3.3,0.09,0,24,0,0,0.00,,-575.00,-575.00,20840.41
7,30,20,0,0,24,3,0.09,0,24,0,0,0.00,,-575.00,-575.00,20265.41
7,30,21,0,0,24,2.5,0.09,0,24,0,0,0.00,,-575.00,-575.00,19690.41
7,30,22,0,0,23,2,0.09,0,23,0,0,0.00,,-575.00,-575.00,19115.41
7,30,23,0,0,23,1.7,0.09,0,23,0,0,0.00,20431.27,-575.00,-575.00,18540.41
7,31,0,0,0,22,1.8,0.09,0,22,0,0,0.00,,-575.00,-575.00,17965.41
7,31,1,0,0,22,2,0.09,0,22,0,0,0.00,,-575.00,-575.00,17390.41
7,31,2,0,0,21,2.1,0.09,0,21,0,0,0.00,,-575.00,-575.00,16815.41
7,31,3,0,0,20,2,0.09,0,20,0,0,0.00,,-575.00,-575.00,16240.41
7,31,4,0,0,20,1.9,0.09,0,20,0,0,0.00,,-575.00,-575.00,15665.41
7,31,5,293,35,21,1.8,0.09,26.77,21.668,20.045,15.371,99.91,,-575.00,-475.09,15090.41
7,31,6,579,69,22,1.6,0.09,196.952,27.025,146.182,137.038,890.75,,-575.00,315.75,14615.32
7,31,7,722,89,24,1.3,0.09,417.065,35.837,348.625,332.309,2160.01,,-575.00,1585.01,14931.07
7,31,8,806,100,26,1.1,0.09,631.921,44.853,515.203,492.984,3204.40,,-575.00,2629.40,16516.08
7,31,9,852,109,27,1.1,0.09,810.373,51.126,638.7,612.105,3978.68,,-575.00,3403.68,19145.47
7,31,10,889,108,28,1.2,0.09,943.273,55.368,725.615,695.94,4523.61,,-575.00,3948.61,22549.15
7,31,11,903,109,28,1.3,0.09,1011.695,56.642,771.304,740.01,4810.07,,-575.00,4235.07,22800.00
7,31,12,903,108,29,1.4,0.09,1010.719,56.956,769.551,738.319,4799.07,,-575.00,4224.07,22800.00
7,31,13,881,112,29,1.5,0.09,939.974,54.429,725.941,696.255,4525.66,,-575.00,3950.66,22800.00
7,31,14,852,107,29,1.5,0.09,808.495,50.902,637.872,611.306,3973.49,,-575.00,3398.49,22800.00
7,31,15,803,99,29,1.4,0.09,629.061,46.471,509.446,487.43,3168.30,,-575.00,2593.30,22800.00
7,31,16,722,86,28,1.3,0.09,414.14,39.754,340.648,324.614,2109.99,,-575.00,1534.99,22800.00
7,31,17,578,67,27,1.1,0.09,194.746,32.581,140.942,131.984,857.90,,-575.00,282.90,22800.00
7,31,18,290,33,25,1,0.09,24.956,25.749,18.218,13.609,88.46,,-575.00,-486.54,22800.00
7,31,19,0,0,25,2.6,0.1,0,25,0,0,0.00,,-575.00,-575.00,22313.46
7,31,20,0,0,24,2.8,0.1,0,24,0,0,0.00,,-575.00,-575.00,21738.46
7,31,21,0,0,24,2.7,0.1,0,24,0,0,0.00,,-575.00,-575.00,21163.46
7,31,22,0,0,24,2.5,0.1,0,24,0,0,0.00,,-575.00,-575.00,20588.46
7,31,23,0,0,24,2.4,0.1,0,24,0,0,0.00,39190.28,-575.00,-575.00,20013.46
8,1,0,0,0,24,2.3,0.1,0,24,0,0,0.00,,-575.00,-575.00,19438.46
8,1,1,0,0,24,2.2,0.1,0,24,0,0,0.00,,-575.00,-575.00,18863.46
8,1,2,0,0,24,2.1,0.1,0,24,0,0,0.00,,-575.00,-575.00,18288.46
8,1,3,0,0,24,1.9,0.1,0,24,0,0,0.00,,-575.00,-575.00,17713.46
8,1,4,0,0,24,1.7,0.1,0,24,0,0,0.00,,-575.00,-575.00,17138.46
8,1,5,57,39,24,1.6,0.1,32.549,24.847,24.12,19.301,125.46,,-575.00,-449.54,16563.46
8,1,6,240,106,25,1.4,0.1,152.066,29.138,118.293,110.137,715.89,,-575.00,140.89,16113.92
8,1,7,453,164,27,1.2,0.1,364.95,37.605,301.557,286.908,1864.90,,-575.00,1289.90,16254.81
8,1,8,567,191,29,1.1,0.1,563.926,45.804,455.389,435.289,2829.38,,-575.00,2254.38,17544.71
8,1,9,642,205,30,1.1,0.1,741.268,52.045,579.838,555.329,3609.64,,-575.00,3034.64,19799.09
8,1,10,722,191,31,1.2,0.1,881.11,56.544,672.957,645.148,4193.46,,-575.00,3618.46,22800.00
8,1,11,747,191,31,1.4,0.1,946.981,57.174,719.233,689.784,4483.60,,-575.00,3908.60,22800.00
8,1,12,758,185,31,1.6,0.1,951.916,56.153,726.263,696.565,4527.67,,-575.00,3952.67,22800.00
8,1,13,723,194,31,1.8,0.1,885.066,53.411,685.064,656.826,4269.37,,-575.00,3694.37,22800.00
8,1,14,686,184,31,1.8,0.1,756.205,50.174,596.76,571.651,3715.73,,-575.00,3140.73,22800.00
8,1,15,625,168,30,1.8,0.1,581.659,44.779,472.465,451.76,2936.44,,-575.00,2361.44,22800.00
8,1,16,526,142,30,1.8,0.1,376.734,39.562,309.119,294.202,1912.31,,-575.00,1337.31,22800.00
8,1,17,368,102,29,1.9,0.1,177.666,33.306,133.38,124.691,810.49,,-575.00,235.49,22800.00
8,1,18,121,39,28,1.9,0.1,31.071,28.758,22.457,17.698,115.04,,-575.00,-459.96,22800.00
8,1,19,0,0,28,1.9,0.1,0,28,0,0,0.00,,-575.00,-575.00,22340.04
8,1,20,0,0,27,1.9,0.1,0,27,0,0,0.00,,-575.00,-575.00,21765.04
8,1,21,0,0,27,1.9,0.1,0,27,0,0,0.00,,-575.00,-575.00,21190.04
8,1,22,0,0,27,1.9,0.1,0,27,0,0,0.00,,-575.00,-575.00,20615.04
8,1,23,0,0,26,1.8,0.1,0,26,0,0,0.00,36109.38,-575.00,-575.00,20040.04
8,2,0,0,0,26,1.7,0.1,0,26,0,0,0.00,,-575.00,-575.00,19465.04
8,2,1,0,0,26,1.6,0.1,0,26,0,0,0.00,,-575.00,-575.00,18890.04
8,2,2,0,0,26,1.5,0.1,0,26,0,0,0.00,,-575.00,-575.00,18315.04
8,2,3,0,0,25,1.5,0.1,0,25,0,0,0.00,,-575.00,-575.00,17740.04
8,2,4,0,0,25,1.4,0.1,0,25,0,0,0.00,,-575.00,-575.00,17165.04
8,2,5,162,38,26,1.4,0.1,28.726,26.781,20.828,16.126,104.82,,-575.00,-470.18,16590.04
8,2,6,435,89,27,1.4,0.1,180.873,31.865,134.487,125.758,817.43,,-575.00,242.43,16119.86
8,2,7,591,120,29,1.3,0.1,386.89,39.979,317.206,302.003,1963.02,,-575.00,1388.02,16362.28
8,2,8,684,140,30,1.2,0.1,592.505,47.242,477.134,456.264,2965.72,,-575.00,2390.72,17750.30
8,2,9,740,155,31,1.2,0.1,768.901,53.328,599.445,574.24,3732.56,,-575.00,3157.56,20141.02
8,2,10,737,186,32,1.2,0.1,890,57.804,676.18,648.257,4213.67,,-575.00,3638.67,22800.00
8,2,11,738,200,32,1.5,0.1,952.171,57.723,721.211,691.692,4496.00,,-575.00,3921.00,22800.00
8,2,12,726,207,32,1.8,0.1,947.407,55.973,722.944,693.364,4506.87,,-575.00,3931.87,22800.00
8,2,13,675,223,32,1.9,0.1,869.578,53.559,672.171,644.39,4188.54,,-575.00,3613.54,22800.00
8,2,14,631,214,32,1.9,0.1,740.805,50.39,583.46,558.823,3632.35,,-575.00,3057.35,22800.00
8,2,15,566,194,31,1.9,0.1,565.663,45.071,458.254,438.053,2847.34,,-575.00,2272.34,22800.00
8,2,16,474,158,30,1.8,0.1,368.028,39.34,301.964,287.301,1867.46,,-575.00,1292.46,22800.00
8,2,17,327,109,29,1.8,0.1,173.729,33.31,131.414,122.794,798.16,,-575.00,223.16,22800.00
8,2,18,103,38,28,1.9,0.1,30.304,28.737,21.702,16.969,110.30,,-575.00,-464.70,22800.00
8,2,19,0,0,28,2,0.1,0,28,0,0,0.00,,-575.00,-575.00,22335.30
8,2,20,0,0,27,2,0.1,0,27,0,0,0.00,,-575.00,-575.00,21760.30
8,2,21,0,0,27,1.9,0.1,0,27,0,0,0.00,,-575.00,-575.00,21185.30
8,2,22,0,0,27,1.9,0.1,0,27,0,0,0.00,,-575.00,-575.00,20610.30
8,2,23,0,0,26,2,0.1,0,26,0,0,0.00,36244.22,-575.00,-575.00,20035.30
8,3,0,0,0,26,2.2,0.1,0,26,0,0,0.00,,-575.00,-575.00,19460.30
8,3,1,0,0,25,2.3,0.1,0,25,0,0,0.00,,-575.00,-575.00,18885.30
8,3,2,0,0,25,2.2,0.1,0,25,0,0,0.00,,-575.00,-575.00,18310.30
8,3,3,0,0,25,2.2,0.1,0,25,0,0,0.00,,-575.00,-575.00,17735.30
8,3,4,0,0,25,2.2,0.1,0,25,0,0,0.00,,-575.00,-575.00,17160.30
8,3,5,178,36,25,2.3,0.1,27.191,25.611,19.63,14.971,97.31,,-575.00,-477.69,16585.30
8,3,6,474,81,27,2.2,0.1,183.133,31.147,135.333,126.574,822.73,,-575.00,247.73,16107.61
8,3,7,636,106,28,2.1,0.1,393.228,37.388,326.03,310.514,2018.34,,-575.00,1443.34,16355.34
8,3,8,729,123,29,2,0.1,604.544,43.748,494.545,473.058,3074.88,,-575.00,2499.88,17798.68
8,3,9,783,134,30,1.9,0.1,782.85,49.451,620.956,594.99,3867.44,,-575.00,3292.44,20298.56
8,3,10,799,149,31,1.8,0.1,906.711,53.97,701.164,672.356,4370.31,,-575.00,3795.31,22800.00
8,3,11,803,159,32,1.8,0.1,970.343,56.565,739.504,709.337,4610.69,,-575.00,4035.69,22800.00
8,3,12,792,164,32,1.7,0.1,964.376,56.938,733.73,703.767,4574.49,,-575.00,3999.49,22800.00
8,3,13,752,174,33,1.6,0.1,887.677,56.473,678.722,650.709,4229.61,,-575.00,3654.61,22800.00
8,3,14,694,176,32,1.5,0.1,754.044,52.413,589.738,564.878,3671.71,,-575.00,3096.71,22800.00
8,3,15,611,169,32,1.2,0.1,572.562,48.656,457.568,437.391,2843.04,,-575.00,2268.04,22800.00
8,3,16,0,126,31,1.1,0.1,117.035,34.483,93.886,86.595,562.87,,-575.00,-12.13,22800.00
8,3,17,358,90,30,0.9,0.1,163.381,34.98,120.471,112.239,729.55,,-575.00,154.55,22787.87
8,3,18,47,35,29,0.8,0.1,29.433,29.924,20.719,16.021,104.14,,-575.00,-470.86,22800.00
8,3,19,0,0,27,0.8,0.1,0,27,0,0,0.00,,-575.00,-575.00,22329.14
8,3,20,0,0,26,0.9,0.1,0,26,0,0,0.00,,-575.00,-575.00,21754.14
8,3,21,0,0,26,0.9,0.1,0,26,0,0,0.00,,-575.00,-575.00,21179.14
8,3,22,0,0,26,0.8,0.1,0,26,0,0,0.00,,-575.00,-575.00,20604.14
8,3,23,0,0,25,0.8,0.1,0,25,0,0,0.00,35577.10,-575.00,-575.00,20029.14
8,4,0,0,0,25,0.7,0.1,0,25,0,0,0.00,,-575.00,-575.00,19454.14
8,4,1,0,0,25,0.7,0.1,0,25,0,0,0.00,,-575.00,-575.00,18879.14
8,4,2,0,0,24,0.8,0.1,0,24,0,0,0.00,,-575.00,-575.00,18304.14
8,4,3,0,0,24,0.9,0.1,0,24,0,0,0.00,,-575.00,-575.00,17729.14
8,4,4,0,0,24,1.1,0.1,0,24,0,0,0.00,,-575.00,-575.00,17154.14
8,4,5,69,36,25,1.2,0.1,30.162,25.855,21.685,16.953,110.19,,-575.00,-464.81,16579.14
8,4,6,222,104,25,1.1,0.1,145.68,29.261,113.242,105.266,684.23,,-575.00,109.23,16114.33
8,4,7,102,202,27,1.2,0.1,235.617,33.843,194.901,184.031,1196.20,,-575.00,621.20,16223.56
8,4,8,409,240,28,1.3,0.1,508.47,42.425,414.543,395.891,2573.29,,-575.00,1998.29,16844.76
8,4,9,509,267,29,1.4,0.1,691.669,48.136,548.619,525.216,3413.90,,-575.00,2838.90,18843.05
8,4,10,438,343,29,1.4,0.1,766.632,50.167,598.664,573.487,3727.67,,-575.00,3152.67,21681.96
8,4,11,761,178,30,1.5,0.1,947.925,55.614,725.245,695.583,4521.29,,-575.00,3946.29,22800.00
8,4,12,311,427,30,1.5,0.1,747.88,50.153,580.744,556.203,3615.32,,-575.00,3040.32,22800.00
8,4,13,415,353,29,1.6,0.1,754.68,48.917,592.156,567.21,3686.87,,-575.00,3111.87,22800.00
8,4,14,540,256,29,1.9,0.1,705.243,46.499,563.641,539.705,3508.08,,-575.00,2933.08,22800.00
8,4,15,722,123,28,2.3,0.1,598.352,41.762,493.553,472.1,3068.65,,-575.00,2493.65,22800.00
8,4,16,558,122,27,2.4,0.1,372.023,35.381,310.338,295.378,1919.96,,-575.00,1344.96,22800.00
8,4,17,432,80,26,2.1,0.1,169.957,29.925,125.915,117.49,763.69,,-575.00,188.69,22800.00
8,4,18,89,32,25,1.7,0.1,25.776,25.65,18.174,13.566,88.18,,-575.00,-486.82,22800.00
8,4,19,0,0,24,1.3,0.09,0,24,0,0,0.00,,-575.00,-575.00,22313.18
8,4,20,0,0,24,1.1,0.09,0,24,0,0,0.00,,-575.00,-575.00,21738.18
8,4,21,0,0,23,1.2,0.09,0,23,0,0,0.00,,-575.00,-575.00,21163.18
8,4,22,0,0,23,1.5,0.09,0,23,0,0,0.00,,-575.00,-575.00,20588.18
8,4,23,0,0,22,1.8,0.09,0,22,0,0,0.00,32877.51,-575.00,-575.00,20013.18
8,5,0,0,0,22,2,0.09,0,22,0,0,0.00,,-575.00,-575.00,19438.18
8,5,1,0,0,21,2.1,0.09,0,21,0,0,0.00,,-575.00,-575.00,18863.18
8,5,2,0,0,21,2.1,0.09,0,21,0,0,0.00,,-575.00,-575.00,18288.18
8,5,3,0,0,21,2.1,0.09,0,21,0,0,0.00,,-575.00,-575.00,17713.18
8,5,4,0,0,21,2.1,0.09,0,21,0,0,0.00,,-575.00,-575.00,17138.18
8,5,5,246,32,21,2.2,0.09,24.119,21.549,17.33,12.752,82.89,,-575.00,-492.11,16563.18
8,5,6,549,69,23,2.1,0.09,187.673,27.31,138.516,129.644,842.69,,-575.00,267.69,16071.07
8,5,7,700,92,25,1.7,0.09,407.403,35.565,340.597,324.565,2109.67,,-575.00,1534.67,16338.75
8,5,8,785,106,26,1.1,0.09,622.882,44.586,508.532,486.549,3162.57,,-575.00,2587.57,17873.43
8,5,9,833,117,27,0.8,0.09,802.045,52.794,627.872,601.66,3910.79,,-575.00,3335.79,20460.99
8,5,10,877,114,28,0.6,0.09,937.68,59.818,707.781,678.738,4411.80,,-575.00,3836.80,22800.00
8,5,11,889,117,29,0.5,0.09,1005.466,64.086,742.147,711.886,4627.26,,-575.00,4052.26,22800.00
8,5,12,887,118,29,0.5,0.09,1004.141,64.04,741.333,711.101,4622.16,,-575.00,4047.16,22800.00
8,5,13,851,128,30,0.5,0.09,926.572,62.351,691.467,663.002,4309.51,,-575.00,3734.51,22800.00
8,5,14,815,123,29,0.5,0.09,795.771,56.822,612.135,586.481,3812.13,,-575.00,3237.13,22800.00
8,5,15,762,113,29,0.5,0.09,612.937,50.477,488.041,466.785,3034.10,,-575.00,2459.10,22800.00
8,5,16,683,94,28,0.5,0.09,399.535,41.971,324.911,309.435,2011.33,,-575.00,1436.33,22800.00
8,5,17,528,70,27,0.5,0.09,181.96,33.119,130.764,122.167,794.09,,-575.00,219.09,22800.00
8,5,18,228,30,25,0.7,0.09,22.612,25.723,15.582,11.067,71.94,,-575.00,-503.06,22800.00
8,5,19,0,0,24,1,0.09,0,24,0,0,0.00,,-575.00,-575.00,22296.94
8,5,20,0,0,23,1.6,0.09,0,23,0,0,0.00,,-575.00,-575.00,21721.94
8,5,21,0,0,23,2,0.09,0,23,0,0,0.00,,-575.00,-575.00,21146.94
8,5,22,0,0,22,2.2,0.09,0,22,0,0,0.00,,-575.00,-575.00,20571.94
8,5,23,0,0,22,2.5,0.09,0,22,0,0,0.00,37802.91,-575.00,-575.00,19996.94
8,6,0,0,0,21,2.7,0.09,0,21,0,0,0.00,,-575.00,-575.00,19421.94
8,6,1,0,0,21,2.8,0.09,0,21,0,0,0.00,,-575.00,-575.00,18846.94
8,6,2,0,0,21,2.8,0.09,0,21,0,0,0.00,,-575.00,-575.00,18271.94
8,6,3,0,0,20,2.8,0.09,0,20,0,0,0.00,,-575.00,-575.00,17696.94
8,6,4,0,0,20,2.9,0.09,0,20,0,0,0.00,,-575.00,-575.00,17121.94
8,6,5,121,31,21,3,0.09,25.007,21.491,17.797,13.203,85.82,,-575.00,-489.18,16546.94
8,6,6,549,63,22,3.1,0.09,181.537,25.472,134.068,125.354,814.80,,-575.00,239.80,16057.76
8,6,7,589,113,23,3.1,0.09,377.966,30.53,321.806,306.439,1991.85,,-575.00,1416.85,16297.56
8,6,8,494,206,24,2.8,0.09,530.627,35.128,446.988,427.186,2776.71,,-575.00,2201.71,17714.41
8,6,9,629,218,25,2.5,0.09,743.334,41.419,607.754,582.255,3784.66,,-575.00,3209.66,19916.12
8,6,10,781,159,26,2.3,0.09,899.871,46.622,717.715,688.32,4474.08,,-575.00,3899.08,22800.00
8,6,11,798,162,27,2.1,0.09,968.182,50.053,758.744,727.895,4731.32,,-575.00,4156.32,22800.00
8,6,12,797,163,27,2.1,0.09,967.784,50.043,758.465,727.626,4729.57,,-575.00,4154.57,22800.00
8,6,13,749,179,27,2.2,0.09,888.935,47.764,705.359,676.402,4396.61,,-575.00,3821.61,22800.00
8,6,14,706,172,26,2.3,0.09,758.4,43.4,616.238,590.439,3837.85,,-575.00,3262.85,22800.00
8,6,15,658,150,26,2.5,0.09,582.487,38.902,485.499,464.333,3018.16,,-575.00,2443.16,22800.00
8,6,16,535,135,25,2.7,0.09,370.701,32.906,312.172,297.147,1931.46,,-575.00,1356.46,22800.00
8,6,17,370,96,24,2.8,0.09,169.599,27.456,129.041,120.505,783.28,,-575.00,208.28,22800.00
8,6,18,103,33,23,2.7,0.09,26.476,23.543,18.221,13.612,88.48,,-575.00,-486.52,22800.00
8,6,19,0,0,23,2.5,0.09,0,23,0,0,0.00,,-575.00,-575.00,22313.48
8,6,20,0,0,23,2.4,0.09,0,23,0,0,0.00,,-575.00,-575.00,21738.48
8,6,21,0,0,23,2.4,0.09,0,23,0,0,0.00,,-575.00,-575.00,21163.48
8,6,22,0,0,23,2.5,0.09,0,23,0,0,0.00,,-575.00,-575.00,20588.48
8,6,23,0,0,23,2.6,0.09,0,23,0,0,0.00,37444.65,-575.00,-575.00,20013.48
8,7,0,0,0,23,2.6,0.09,0,23,0,0,0.00,,-575.00,-575.00,19438.48
8,7,1,0,0,23,2.7,0.09,0,23,0,0,0.00,,-575.00,-575.00,18863.48
8,7,2,0,0,23,2.7,0.09,0,23,0,0,0.00,,-575.00,-575.00,18288.48
8,7,3,0,0,23,2.7,0.09,0,23,0,0,0.00,,-575.00,-575.00,17713.48
8,7,4,0,0,23,2.7,0.09,0,23,0,0,0.00,,-575.00,-575.00,17138.48
8,7,5,61,33,23,2.6,0.09,27.753,23.582,19.379,14.729,95.74,,-575.00,-479.26,16563.48
8,7,6,0,78,23,2.4,0.09,71.962,24.623,59.442,53.373,346.92,,-575.00,-228.08,16084.22
8,7,7,0,70,23,2.5,0.09,64.911,24.435,53.072,47.228,306.98,,-575.00,-268.02,15856.14
8,7,8,13,211,24,2.8,0.09,206.168,28.306,171.757,161.707,1051.10,,-575.00,476.10,15588.12
8,7,9,252,351,26,2.7,0.09,559.64,37.896,459.558,439.311,2855.52,,-575.00,2280.52,16064.22
8,7,10,561,295,27,2.5,0.09,833.611,45.378,665.702,638.15,4147.98,,-575.00,3572.98,18344.74
8,7,11,608,286,28,2.5,0.09,909.893,48.05,716.888,687.522,4468.89,,-575.00,3893.89,21917.72
8,7,12,623,275,28,2.7,0.09,913.528,47.419,721.868,692.325,4500.11,,-575.00,3925.11,22800.00
8,7,13,269,404,29,2.8,0.09,663.313,42.835,531.896,509.085,3309.05,,-575.00,2734.05,22800.00
8,7,14,51,324,29,2.7,0.09,355.448,36.542,289.071,274.864,1786.62,,-575.00,1211.62,22800.00
8,7,15,45,253,28,2.7,0.09,271.007,33.764,223.2,211.328,1373.63,,-575.00,798.63,22800.00
8,7,16,0,138,27,2.7,0.09,128.27,29.735,105.544,97.84,635.96,,-575.00,60.96,22800.00
8,7,17,206,120,26,2.7,0.09,154.738,29.248,121.377,113.112,735.23,,-575.00,160.23,22800.00
8,7,18,36,26,25,2.8,0.09,22.401,25.448,14.754,10.268,66.74,,-575.00,-508.26,22800.00
8,7,19,0,0,25,2.8,0.09,0,25,0,0,0.00,,-575.00,-575.00,22291.74
8,7,20,0,0,25,2.7,0.09,0,25,0,0,0.00,,-575.00,-575.00,21716.74
8,7,21,0,0,24,2.6,0.09,0,24,0,0,0.00,,-575.00,-575.00,21141.74
8,7,22,0,0,24,2.5,0.09,0,24,0,0,0.00,,-575.00,-575.00,20566.74
8,7,23,0,0,24,2.3,0.09,0,24,0,0,0.00,25680.47,-575.00,-575.00,19991.74
8,8,0,0,0,24,2.1,0.09,0,24,0,0,0.00,,-575.00,-575.00,19416.74
8,8,1,0,0,23,2,0.09,0,23,0,0,0.00,,-575.00,-575.00,18841.74
8,8,2,0,0,23,2.1,0.09,0,23,0,0,0.00,,-575.00,-575.00,18266.74
8,8,3,0,0,22,2.3,0.09,0,22,0,0,0.00,,-575.00,-575.00,17691.74
8,8,4,0,0,22,2.5,0.09,0,22,0,0,0.00,,-575.00,-575.00,17116.74
8,8,5,203,30,22,2.6,0.09,22.706,22.474,15.508,10.995,71.47,,-575.00,-503.53,16541.74
8,8,6,234,99,23,2.7,0.09,143.154,25.993,111.977,104.046,676.30,,-575.00,101.30,16038.21
8,8,7,723,86,24,2.7,0.09,411.089,32.771,347.572,331.292,2153.40,,-575.00,1578.40,16139.51
8,8,8,813,98,25,2.4,0.09,632.14,39.274,527.887,505.218,3283.92,,-575.00,2708.92,17717.91
8,8,9,861,107,26,2,0.09,814.233,45.831,656.695,629.462,4091.50,,-575.00,3516.50,20426.82
8,8,10,880,116,27,1.8,0.09,942.104,50.879,739.082,708.93,4608.05,,-575.00,4033.05,22800.00
8,8,11,887,121,28,1.6,0.09,1007.066,54.631,774.818,743.399,4832.09,,-575.00,4257.09,22800.00
8,8,12,883,121,28,1.6,0.09,1002.401,54.508,771.718,740.41,4812.67,,-575.00,4237.67,22800.00
8,8,13,856,125,28,1.6,0.09,926.869,52.526,722.125,692.573,4501.72,,-575.00,3926.72,22800.00
8,8,14,390,312,28,1.6,0.09,631.481,44.692,506.904,484.979,3152.36,,-575.00,2577.36,22800.00
8,8,15,784,102,27,1.8,0.09,613.4,42.604,505.269,483.401,3142.11,,-575.00,2567.11,22800.00
8,8,16,703,86,26,2,0.09,397.346,35.674,331.264,315.562,2051.15,,-575.00,1476.15,22800.00
8,8,17,546,65,25,2.5,0.09,178.085,28.773,128.619,120.098,780.64,,-575.00,205.64,22800.00
8,8,18,237,26,24,2.8,0.09,19.937,24.394,12.666,8.253,53.64,,-575.00,-521.36,22800.00
8,8,19,0,0,23,2.9,0.09,0,23,0,0,0.00,,-575.00,-575.00,22278.64
8,8,20,0,0,22,2.8,0.09,0,22,0,0,0.00,,-575.00,-575.00,21703.64
8,8,21,0,0,21,2.6,0.09,0,21,0,0,0.00,,-575.00,-575.00,21128.64
8,8,22,0,0,20,2.6,0.09,0,20,0,0,0.00,,-575.00,-575.00,20553.64
8,8,23,0,0,20,2.7,0.09,0,20,0,0,0.00,38211.02,-575.00,-575.00,19978.64
8,9,0,0,0,20,2.7,0.09,0,20,0,0,0.00,,-575.00,-575.00,19403.64
8,9,1,0,0,19,2.6,0.09,0,19,0,0,0.00,,-575.00,-575.00,18828.64
8,9,2,0,0,19,2.6,0.09,0,19,0,0,0.00,,-575.00,-575.00,18253.64
8,9,3,0,0,18,2.6,0.09,0,18,0,0,0.00,,-575.00,-575.00,17678.64
8,9,4,0,0,18,2.5,0.09,0,18,0,0,0.00,,-575.00,-575.00,17103.64
8,9,5,297,26,19,2.2,0.09,19.738,19.441,13.302,8.868,57.64,,-575.00,-517.36,16528.64
